"Id","SalePrice"
2853,261431.415026108
2854,187528.47393957
2855,218164.710767819
2856,224670.171842635
2857,218481.171213948
2858,222513.739757361
2859,145781.956409173
2860,133296.000279164
2861,138919.138681496
2862,231297.836210586
2863,153137.890361302
2864,269720.601508335
2865,161613.481383604
2866,202504.624433574
2867,118491.219648489
2868,149399.17694306
2869,118342.70920621
2870,154029.18698037
2871,70702.8684534653
2872,21622.0954399971
2873,109718.563044459
2874,192455.322043866
2875,149302.694814131
2876,198722.98572879
2877,142422.414295901
2878,159750.258284395
2879,170723.302681873
2880,136150.339909037
2881,155717.381880104
2882,175183.010733486
2883,213359.408582494
2884,217512.184743055
2885,184635.765910332
2886,224721.62785805
2887,90960.6433591133
2888,162781.210354201
2889,64750.3450468521
2890,90005.1958840953
2891,174797.126252366
2892,31708.1015669468
2893,122594.768688072
2894,75587.0698164609
2895,331336.202654238
2896,288919.72586579
2897,237631.707910518
2898,178057.312515282
2899,243095.493732631
2900,164599.905076382
2901,244983.57570137
2902,226032.275684286
2903,330456.269049399
2904,361375.814717006
2905,91952.893898431
2906,230151.431925443
2907,133157.516893098
2908,131225.759348302
2909,176264.073791087
2910,83093.9553528689
2911,93760.5541319928
2912,175217.817543851
2913,82444.1010677016
2914,80258.7396273169
2915,82608.5588929995
2916,83148.866239219
2917,169809.650192216
2918,122644.124602061
2919,252773.352387003
